year,population,population_growth,life_expectancy,globalization_index,economic_gi,political_gi,social_gi,country_id,government spending as percent of gdp,gov_spend,gov_debt,tax_revenue,foreign_aid_assistance,economic_growth_forecast,investment_forecast,inflation_forecast,liability_liquid,assets_bank,credit_bank_to_gov,gdp_growth_rate,gdp,gdp_per_capita,capital_investment,household_consumption,inflation,exports,imports,foreign_investments,net_equity_inflow,current_account_balance,trade_balance,foreign_exchange_reserves,net_payment_error_balance,energy,income_natural_resources,electricity_access,renewable_pg,fossil_pg,wind_pg,solar_pg,hydro_pg,nuclear_pg,geo_pg,labour_force,unemplyment_rate,yield,s&p
1986.0,16.02,1.64,75.87,64.78,49.79,74.68,69.88,10.0,19.14,34.91,33.856894283308065,22.57,512.2400698524871,2.45,25.57,33.850877073507945,39.93,47.95,9.2,4.03,182.37,11384.94,51.97,102.68,9.1,27.32,32.91,5.37,1013.94,-9.901440073965205,-3.3957067152657885,10.35,-1575.3256208822786,4623.74,3.24,97.21769739160572,14.77,101.93,0.0,0.0,14.37,0.0,0.0,5.046949766074249,9.434956797047562,13.4,AA+
1987.0,16.26,1.52,76.15,65.35,51.79,74.26,70.0,10.0,19.09,36.16,41.76389448192822,23.22,523.7374898997514,4.89,26.41,25.613937158396766,41.19,48.91,8.75,2.55,189.4,11645.45,51.83,107.49,8.5,29.29,32.31,5.19,3203.79,-8.195632658895192,-0.5762296200271066,12.58,-1797.3210519734785,4772.37,3.36,98.61459648639084,13.86,108.54,0.0,0.0,13.46,0.0,0.0,6.2610326521744355,9.5947302888394,12.85,AA+
1988.0,16.53,1.64,76.43,67.06,52.84,77.63,70.71,10.0,18.2,42.96,31.922881375336146,23.14,923.2930666710017,4.25,28.85,19.223424669424276,42.92,52.23,8.29,5.74,236.07,14279.16,66.05,130.56,7.2,37.67,39.23,8.48,1107.29,-7.760283235445968,0.08297415945909847,16.85,-2036.2352705144222,4702.84,4.15,98.50110735576072,14.11,117.1,0.0,0.0,13.41,0.0,0.0,7.0121391428974675,9.063511898975321,12.95,AA+
1989.0,16.81,1.69,76.71,67.26,51.94,78.08,71.76,10.0,17.52,52.53,17.03,22.65,838.5260156312142,4.63,30.18,7.81,49.99,64.49,8.27,3.86,299.77,17828.05,88.79,163.06,7.5,45.33,50.82,8.02,1378.71,-18.34,-7.65,16.96,1565.61,5001.1,2.93,99.60177377147829,15.11,124.16,0.0,0.0,14.31,0.0,0.0,8.326795836318524,7.610667554920383,12.9,AA+
1990.0,17.07,1.48,76.99,67.46,52.55,77.61,72.22,10.0,17.37,54.06,16.42,22.44,488.5058209087001,1.49,26.42,6.88,53.0,66.06,6.69,3.57,311.33,18243.47,90.13,171.45,7.3,47.07,53.06,8.46,1239.03,-15.53,-3.26,19.32,1621.78,5061.51,3.48,100.0,14.76,131.79,0.0,0.0,14.01,0.0,0.0,8.5,6.667278612907012,12.07,AA+
1991.0,17.28,1.27,77.28,68.69,52.92,80.78,72.38,10.0,18.33,59.75,21.62,22.33,356.7731116025534,-1.0,22.77,1.53,53.24,67.34,7.29,-0.4,325.9,18855.76,78.95,186.08,3.2,52.25,52.68,2.61,2765.15,-10.59,0.96,19.34,883.18,4927.78,2.56,100.0,16.43,132.3,0.0,0.0,15.66,0.0,0.0,8.54,9.58,9.39,AA+
1992.0,17.5,1.21,77.38,70.44,53.62,84.78,72.91,10.0,19.18,62.44,27.64,20.64,704.197715287286,2.56,22.73,0.33,55.09,68.7,8.02,0.41,325.48,18604.19,72.74,191.48,1.0,54.23,53.34,4.94,772.31,-10.31,-0.6,13.85,1528.93,4959.21,2.42,100.0,15.87,135.25,0.0,0.01,15.19,0.0,0.0,8.62,10.73,8.94,AA+
1993.0,17.67,0.98,77.88,71.38,55.0,85.59,73.55,10.0,19.07,59.52,30.68,19.98,-247.39517878222978,3.94,23.93,1.83,55.32,69.65,7.78,4.03,312.13,17667.19,73.67,181.46,1.8,54.75,55.75,5.31,7001.59,-9.29,-1.31,14.19,-463.13,5147.54,2.09,100.0,17.16,137.88,0.0,0.01,16.48,0.0,0.0,8.65,10.87,6.68,AA+
1994.0,17.86,1.06,77.88,72.94,58.01,86.26,74.55,10.0,18.51,59.74,31.73,20.01,704.0152985538589,4.85,25.9,2.78,57.38,71.26,6.58,3.98,322.81,18079.38,78.35,185.88,2.0,58.02,59.68,4.46,8158.05,-15.86,-4.71,14.31,324.07,5089.79,2.0,100.0,16.88,141.81,0.0,0.01,16.19,0.0,0.0,8.82,9.72,10.04,AA+
1995.0,18.07,1.21,77.83,73.64,58.99,86.33,75.61,10.0,18.16,66.8,31.17,21.17,174.90891796063806,2.96,25.22,4.93,58.72,73.94,6.2,3.83,367.92,20358.33,95.7,212.64,4.6,65.79,73.02,13.27,2707.95,-18.67,-5.24,14.95,123.7,5129.22,2.05,100.0,16.47,147.69,0.01,0.02,15.73,0.0,0.0,9.03,8.47,8.25,AA+
1996.0,18.31,1.31,78.08,73.84,60.96,84.42,76.14,10.0,18.1,72.58,29.36,21.89,305.0756527109188,4.03,24.79,1.67,61.26,75.27,5.45,3.85,401.09,21904.29,99.49,230.83,2.6,75.81,77.63,4.56,2222.44,-14.4,-0.53,17.4,588.06,5393.58,2.06,100.0,16.58,151.85,0.01,0.02,15.62,0.0,0.0,9.15,8.51,7.32,AA+
1997.0,18.52,1.12,78.48,74.64,60.91,85.28,77.73,10.0,17.77,77.37,25.92,22.39,336.53248432946566,4.61,24.76,-0.3,62.23,77.58,4.31,3.91,435.32,23509.42,108.28,248.48,0.2,83.33,82.13,8.09,8948.81,-11.91,1.65,17.59,-654.68,5469.6,1.81,100.0,17.73,155.95,0.01,0.02,16.73,0.0,0.0,9.22,8.36,6.14,AA+
1998.0,18.71,1.04,78.63,75.47,62.14,85.43,78.83,10.0,17.75,70.87,23.72,22.24,-87.75819681237044,4.65,26.32,1.5,63.94,81.62,4.43,4.61,399.4,21345.97,102.5,229.54,0.9,78.17,81.67,7.6,11063.18,-17.78,-6.47,15.38,272.74,5553.65,1.81,100.0,16.7,169.01,0.01,0.03,15.64,0.0,0.0,9.32,7.68,4.85,AA+
1999.0,18.93,1.14,78.93,76.71,65.05,85.34,79.75,10.0,18.14,70.58,22.57,22.45,332.56305303827685,4.35,26.32,1.77,67.74,87.46,5.38,4.94,389.1,20558.96,101.88,226.15,1.5,71.29,80.79,2.21,11316.36,-21.8,-10.08,21.96,380.98,5610.34,1.84,100.0,17.7,174.14,0.03,0.03,16.51,0.0,0.0,9.42,6.87,6.74,AA+
2000.0,19.15,1.19,79.23,77.9,64.98,87.91,80.81,10.0,17.92,74.45,19.53,23.06,55.227133761232835,3.1,24.99,5.79,65.25,88.08,3.49,3.91,415.58,21697.71,109.25,240.84,4.5,80.7,89.66,14.89,-486.14,-15.49,-4.28,18.82,755.02,5644.06,2.86,100.0,17.42,180.74,0.06,0.04,16.2,0.0,0.0,9.6,6.28,5.54,AA+
2001.0,19.41,1.35,79.63,78.52,66.25,88.44,80.89,10.0,17.9,67.84,17.13,24.89,183.6473097139824,2.66,23.49,3.15,69.56,89.1,3.28,2.04,379.08,19527.32,88.81,222.11,4.4,84.1,83.77,10.72,7388.13,-7.99,2.1,18.66,475.66,5446.97,3.16,100.0,18.0,193.74,0.21,0.04,16.4,0.0,0.0,9.79,6.74,5.82,AA+
2002.0,19.65,1.22,79.94,78.18,64.78,88.16,81.58,10.0,17.69,69.93,15.02,23.58,319.69253331024083,4.17,25.24,3.05,68.57,89.88,1.54,4.01,395.34,20117.79,96.61,228.79,3.0,82.04,82.02,14.66,464.55,-16.0,-4.72,21.57,190.87,5569.64,2.72,100.0,17.71,196.93,0.36,0.05,15.72,0.0,0.0,9.95,6.37,5.4,AA+
2003.0,19.9,1.23,80.24,79.07,67.09,88.23,81.89,10.0,17.73,82.87,13.19,24.32,403.0414250099857,3.02,26.76,2.45,72.96,96.78,0.63,3.11,467.39,23492.4,121.33,272.95,2.7,89.14,98.9,8.99,12446.17,-29.31,-14.42,33.26,691.01,5568.77,2.15,100.0,18.51,195.12,0.7,0.06,16.13,0.0,0.0,10.13,5.93,5.76,AA+
2005.0,20.39,1.32,80.84,79.0,66.97,87.2,82.82,10.0,17.67,122.85,10.87,24.78,676.5145622060954,3.0,27.86,2.69,75.98,104.42,0.07,3.16,695.08,34081.0,191.04,400.05,2.7,126.79,145.66,-25.09,9668.32,-43.34,-14.81,43.26,1268.8,5564.09,4.24,100.0,19.95,195.75,0.89,0.08,15.16,0.0,0.0,10.56,5.03,5.35,AA+
2006.0,20.7,1.48,81.04,79.79,68.37,87.89,83.12,10.0,17.59,131.51,9.95,24.54,805.6539654698281,2.61,27.12,3.34,80.96,109.76,0.33,2.73,747.56,36117.49,205.86,424.05,3.6,148.59,162.45,30.55,14032.28,-45.32,-12.28,55.08,1356.19,5709.34,5.32,100.0,21.48,198.42,1.71,0.09,15.77,0.0,0.0,10.8,4.78,5.7,AA+
2007.0,20.83,0.62,81.29,81.22,69.43,88.91,85.31,10.0,17.46,149.14,9.68,24.07,1384.4930175794725,4.36,28.23,3.0,96.45,118.36,0.51,3.77,853.96,41001.14,235.15,483.7,2.3,172.57,186.6,44.44,14096.72,-64.16,-22.84,26.91,1433.38,5868.35,6.51,100.0,20.87,208.65,2.61,0.11,14.2,0.0,0.0,10.97,4.38,6.21,AA+
2008.0,21.25,2.0,81.4,80.33,66.5,88.91,85.57,10.0,17.38,183.39,11.75,24.23,950.1874696602899,2.56,28.35,3.7,100.9,122.58,1.33,3.58,1055.13,49654.91,302.07,596.59,4.4,212.79,239.71,45.16,19794.71,-52.12,-13.75,32.92,1347.44,5964.67,8.63,100.0,19.61,209.95,3.09,0.13,11.79,0.0,0.0,11.27,4.23,4.22,AA+
2009.0,21.69,2.06,81.54,80.75,67.46,89.27,85.51,10.0,17.72,164.45,16.64,22.04,630.8403817863145,1.91,26.95,2.05,99.26,130.0,2.72,1.87,928.04,42783.32,254.15,506.84,1.8,213.71,211.11,28.68,34461.08,-48.9,-10.04,41.74,984.68,5862.55,5.06,100.0,18.47,216.28,3.81,0.16,11.68,0.0,0.0,11.5,5.56,5.47,AA+
2010.0,22.03,1.56,81.7,81.42,67.86,89.15,87.25,10.0,18.11,207.8,20.37,20.5,1533.0235512311483,2.44,26.32,2.65,100.48,126.26,2.67,2.17,1147.59,52087.97,307.68,642.69,2.9,227.42,238.0,35.21,13149.53,-44.71,6.19,42.27,866.99,5793.12,8.1,100.0,21.72,217.04,5.05,0.39,13.5,0.0,0.0,11.7,5.21,5.56,AA+
2011.0,22.34,1.39,81.9,81.69,67.83,89.53,87.71,10.0,17.93,250.58,24.05,20.33,1656.9050802851561,2.83,26.86,2.99,100.78,123.58,1.98,2.47,1397.91,62574.14,370.06,762.83,3.3,299.78,285.35,65.55,1307.74,-44.43,12.56,46.71,2060.15,5745.23,8.68,100.0,26.27,213.79,6.09,1.39,16.69,0.0,0.0,11.87,5.08,3.83,AA+
2012.0,22.73,1.75,82.05,81.34,66.51,90.08,87.43,10.0,18.15,280.67,27.54,21.11,1560.9886980927113,3.78,28.46,2.1,104.54,125.97,2.68,3.92,1546.51,68027.84,428.85,839.59,1.8,332.57,335.17,57.55,14324.83,-64.48,-21.44,49.14,-8435.35,5575.29,5.39,100.0,26.32,211.04,6.97,2.33,13.98,0.0,0.0,12.03,5.22,3.23,AA+
2013.0,23.13,1.72,82.15,80.62,64.4,89.71,87.74,10.0,18.07,284.91,30.49,21.96,1823.952785148067,2.21,27.1,2.75,103.37,125.7,3.46,2.6,1576.34,68156.63,439.55,872.43,2.4,315.05,335.6,54.0,15560.11,-51.31,-10.62,52.84,91.43,5468.39,5.31,100.0,32.71,203.52,7.96,3.48,18.12,0.0,0.0,12.21,5.66,4.24,B-
2014.0,23.48,1.49,82.3,81.22,66.84,89.42,87.39,10.0,17.97,263.78,34.05,21.91,1421.197935102624,2.56,26.45,1.62,107.51,131.76,4.48,2.56,1467.5,62511.69,392.35,815.47,2.5,309.6,313.69,63.2,10742.94,-45.4,-9.9,53.91,52.63,5334.68,4.76,100.0,36.11,198.58,10.25,4.01,18.34,0.0,0.0,12.35,6.08,2.96,B-
2015.0,23.82,1.44,82.4,81.17,66.24,89.81,87.48,10.0,18.35,247.81,37.75,21.88,1232.8503879632772,2.31,25.91,1.69,112.1,140.03,4.13,2.17,1350.53,56707.02,354.96,767.85,1.5,271.04,291.13,46.89,13771.76,-56.96,-27.77,45.41,-3004.64,5483.82,3.28,100.0,33.42,204.8,11.47,5.02,13.32,0.0,0.0,12.59,6.05,2.85,B-
2016.0,24.19,1.56,82.45,81.83,67.74,89.88,87.86,10.0,19.09,230.34,40.58,22.27,1143.7374305610138,2.7,24.67,1.39,115.19,145.31,6.41,2.74,1206.69,49881.77,306.66,697.17,1.3,232.53,260.02,42.97,18288.57,-41.19,-10.39,52.48,3790.09,5655.593451190973,4.07,100.0,37.15,205.97,12.2,6.21,15.02,0.0,0.0,12.74,5.71,2.79,B-
2017.0,24.6,1.68,82.5,82.05,68.17,90.21,87.76,10.0,19.04,252.63,41.17,22.09,1189.408671459838,2.38,24.28,2.1,113.48,143.83,6.98,2.3,1326.88,53934.25,319.79,747.68,1.9,281.64,274.86,47.28,15658.8,-36.06,6.85,65.65,-2206.53,5693.732229800778,5.06,100.0,40.21,204.51,12.6,8.07,16.04,0.0,0.0,12.99,5.59,2.58,B-
2018.0,24.98,1.54,82.75,81.51,67.73,88.81,88.22,10.0,19.11,272.94,41.76,23.19,1702.4655712449166,2.77,24.2,1.7,110.4,142.85,7.19,2.87,1428.53,57180.78,350.78,799.7,1.9,312.42,307.31,61.53,-7204.47,-29.89,16.72,53.91,246.29,6314.624354392057,5.48,100.0,44.44,203.38,15.16,9.93,15.83,0.0,0.0,13.25,5.3,2.43,B-
2019.0,25.37,1.52,82.9,81.38,67.77,88.6,87.99,10.0,19.47,271.05,46.8,23.41,842.993977423801,2.0,22.57,1.84,119.64,148.53,16.03,2.11,1391.95,54875.29,324.15,762.03,1.6,336.43,301.71,40.2,17778.68,7.66,46.98,57.99,2388.91,6261.114862041781,5.36,100.0,54.4,198.66,17.71,14.85,15.54,0.0,0.0,13.5,5.16,1.2,B-
2020.0,25.69,1.26,77.28775779750436,62.64386959104672,56.91953545646713,70.37452505809483,60.705763550241194,10.0,20.86,277.01,57.83,14.792645757440141,953.120574047789,-2.18,22.27,0.86,138.01,163.47,16.56512029075293,-0.0,1327.84,51692.84,295.7,702.97,0.8,318.47,266.31,4.281069320993993,11940.79,36.21,50.91,42.54,-4770.33,6524.70821992954,19.450264886933383,100.0,57.3,183.51,20.4,21.03,16.2,0.0,0.0,13.45,6.46,0.98,B-
1976.0,7.57,-0.18,71.57,69.58,59.0,79.62,70.11,11.0,17.18,7.38,20.635035750217867,17.86,192.8754080175422,4.393125052796222,24.96291927486186,40.06689765256124,66.03,72.26,21.30751963597777,4.58,42.96,5678.39,12.25,24.56,7.3,12.35,13.39,0.09,2.29,6.903843149650129,2.802754944319503,6.37,477.9440337517808,2866.98,0.61,96.07116660361316,41.185095987657405,-4.677600955081289,0.403937057805706,-0.7177889965678332,41.79702186931172,3.610748633509502,-0.6791515201111906,0.4569456941935641,9.746575056056372,11.017150915994591,A-
1977.0,7.57,0.04,71.91,70.68,59.08,80.08,72.9,11.0,17.01,8.77,17.724801027377907,18.0,196.8570733103552,4.8917318396346445,25.426349661521044,39.59178476197394,65.09,75.98,20.865690720388557,5.08,51.55,6810.63,15.31,29.93,5.5,14.41,16.66,0.1,-2.53,4.778770907818398,1.739565538976052,6.81,511.9869220048422,2797.42,0.49,95.40590343582699,41.136383315692456,-11.895766630063008,0.5936490514573052,-1.0159806781846328,41.828120396924305,1.8493077550665475,-0.6350375731968825,-0.8965949392377297,9.670972077985425,9.531569050063979,A-
1978.0,7.56,-0.08,72.01,71.19,59.88,80.27,73.41,11.0,17.66,10.96,25.130244236690487,18.78,192.49337486497825,-0.11185272977888872,24.06498226495023,39.729950213815755,70.36,81.68,21.508021483703487,-0.21,62.05,8205.47,16.46,34.86,3.6,18.07,18.96,0.14,4.07,5.090065492957365,2.7206130300182565,9.8,594.7570037758269,2893.02,0.45,95.68595354644367,41.465291793372444,-1.7324947807101125,0.648166104477923,-0.8304529685351554,41.53626003113459,1.455169908433163,-0.5549449115457037,0.7232522803415122,9.328286474601555,7.973834231193166,A-
1979.0,7.55,-0.17,72.31,71.33,60.39,79.62,73.99,11.0,17.52,12.96,19.116137757917386,18.55,196.49416250050126,5.11838880828293,25.584920282526355,39.68114394842905,69.39,87.26,21.045597975804412,5.36,73.94,9793.77,21.7,41.27,3.7,22.83,23.98,0.19,-14.29,5.062151175727195,2.943966966628352,14.88,509.6623208657402,3138.92,0.62,96.58798705659046,41.45396242839206,-4.829905556322046,0.5465989943338627,-0.7406483628069509,41.93498994848369,2.24935331074812,-0.6656273030001785,-0.4130430223685835,9.954765427536131,8.149197074379515,A-
1980.0,7.55,0.0,72.46,71.84,61.55,80.07,73.91,11.0,17.53,14.39,13.471084963704925,18.58,209.36690553752123,2.31,33.13,6.66,72.83,90.31,21.49784319094124,1.73,82.06,10869.55,23.62,46.37,6.3,26.01,28.83,0.24,9.74,4.674545137084351,0.9744561439684674,17.73,1050.337074222618,3067.01,0.64,95.41700606075119,28.81,11.92,0.0,0.0,28.5,0.0,0.0,1.410976000134724,8.074866373259283,9.914488936152281,A-
1981.0,7.57,0.26,72.81,72.13,62.74,79.48,74.18,11.0,17.96,12.76,22.29874198284415,18.95,188.96277314457984,-0.1,28.87,6.41,75.26,93.82,22.919970200336138,-0.14,71.03,9385.25,19.13,40.85,6.8,23.44,25.14,0.33,-1.41,5.1440741740807425,1.9563372796419571,13.68,940.2471712261176,2897.01,0.56,95.27066565767382,30.32,11.17,0.0,0.0,30.01,0.0,0.0,1.6194298314749176,8.606169154603776,10.860870835781157,A-
1982.0,7.57,0.07,72.96,71.93,62.3,79.24,74.25,11.0,18.35,13.08,20.491955284638607,18.19,151.86666125243937,1.91,26.0,4.73,77.67,94.71,23.34619178351386,2.01,71.28,9410.35,17.52,41.12,5.4,22.62,23.08,0.21,4.94,6.976244618645069,3.2488187981797694,14.95,1108.042276262735,2830.22,0.43,96.12827455036768,30.4,11.31,0.0,0.0,29.89,0.0,0.0,0.21979477465811215,9.688826790481016,10.476306771246755,A-
1983.0,7.56,-0.16,73.01,72.06,61.83,79.93,74.42,11.0,18.35,13.23,18.926316386505277,18.03,137.6932472691551,2.8,25.35,3.79,76.65,97.04,23.5601359374441,2.97,72.12,9537.41,16.62,42.49,3.3,21.98,23.07,0.22,7.55,6.0067208610471425,2.7631974189441166,12.58,1082.0645271272588,2843.41,0.44,97.11504709110613,30.1,11.33,0.0,0.0,29.58,0.0,0.0,-0.2791534159487128,10.21118023460076,9.26464198240376,A-
1984.0,7.56,-0.01,73.61,72.97,63.28,80.68,74.94,11.0,18.39,12.5,26.082002234868924,18.96,127.1262285415578,0.33,27.25,5.05,77.71,101.25,24.260386207607553,0.05,67.99,8991.07,16.16,39.31,5.7,22.27,23.0,0.12,2.56,5.861543098193579,3.198017502539301,10.76,885.140935432355,2953.69,0.42,97.69117543723314,29.15,12.09,0.0,0.0,28.38,0.0,0.0,1.093328156754069,9.353030079388645,10.208510367319718,A-
1985.0,7.56,0.05,73.81,73.79,65.05,80.65,75.68,11.0,18.58,12.89,23.565763579395934,18.1,81.302330335835,2.24,26.88,2.8,78.03,103.23,24.76364270272188,2.5,69.39,9172.1,16.96,40.06,3.2,24.23,24.4,0.17,107.41,6.794179510538015,4.0559578344380895,11.68,854.9986478835999,3051.6,0.43,98.06694165318731,31.17,12.15,0.0,0.0,30.29,0.0,0.0,-0.7497717064343306,9.509910861372646,8.571857485192083,A-
1986.0,7.57,0.06,74.32,75.51,65.87,85.13,75.54,11.0,18.79,18.6,27.307658063866256,17.97,167.39832447610388,2.34,26.77,1.1,80.43,107.6,25.21025162083606,2.3,99.04,13083.07,23.51,56.38,1.7,31.69,31.71,0.18,103.63,5.854927897202288,3.896653259716942,14.43,1232.3039836374955,3061.59,0.24,98.16708221889803,31.42,12.12,0.0,0.0,30.5,0.0,0.0,-0.6331811321761052,9.09599468833585,7.278821131988934,A-
1987.0,7.57,0.06,74.77,75.65,66.24,84.56,76.14,11.0,18.75,23.28,28.12890631775008,17.72,190.07208512083162,1.68,26.92,1.64,83.22,113.9,24.90638921216123,1.36,124.17,16392.77,29.87,70.54,1.4,39.0,39.05,0.4,239.62,5.156363608015454,3.8459494492279305,17.77,1492.568919146448,3174.75,0.2,98.55933644653669,26.26,12.89,0.0,0.0,25.4,0.0,0.0,-1.0255971657443297,8.735215561232053,6.916299758450123,A-
1988.0,7.59,0.14,75.22,74.87,66.19,82.15,76.27,11.0,18.51,24.69,57.37,18.56,95.90698635696026,0.96,25.66,1.87,83.92,116.5,29.775623772443396,3.3,133.34,17578.62,34.14,75.07,1.9,44.1,44.66,0.45,388.53,6.917201142632621,2.5936354365647674,16.04,1984.8850531945209,3204.56,0.21,97.4699123144701,36.15,11.67,0.0,0.0,35.15,0.0,0.0,-4.366911458178038,10.414980370080684,8.11812904025902,A-
1989.0,7.62,0.45,75.27,74.99,68.21,80.0,76.76,11.0,18.19,24.21,56.33,17.81,64.55680766138539,3.89,26.49,2.48,84.3,118.57,28.23713699137079,3.89,133.11,17468.95,35.23,74.51,2.6,46.61,47.28,0.58,864.23,6.6058265677093,2.8362593892929056,16.88,1923.5426256486317,3138.98,0.27,97.1595844369931,35.69,13.11,0.0,0.0,34.64,0.0,0.0,-4.889700324567457,9.907213835289895,7.859530516246025,A-
1990.0,7.68,0.76,75.57,75.29,68.13,80.32,77.4,11.0,17.98,29.92,55.93,17.98,266.43285905481025,4.35,26.7,3.13,86.08,120.57,27.83666830039965,4.35,166.46,21680.99,44.43,93.08,3.3,59.42,59.58,0.65,667.63,7.153618813063076,3.7057554007912756,17.23,2113.15489920487,3240.11,0.26,100.0,32.36,15.8,0.0,0.0,31.18,0.0,0.0,3.57,9.58577853740735,8.69,A-
1991.0,7.75,1.0,75.62,78.98,69.86,89.28,77.79,11.0,18.16,31.56,56.13,18.17,597.5541684356867,3.44,26.97,2.73,86.29,120.9,29.584066362108388,3.44,173.79,22410.91,46.75,96.32,3.3,60.12,61.62,0.36,185.91,4.686697707929852,2.635049841326861,17.41,1390.161523976829,3415.17,0.17,100.0,32.37,17.33,0.0,0.0,31.11,0.0,0.0,3.62,3.42,8.53,A-
1992.0,7.84,1.1,75.82,79.46,69.68,90.53,78.15,11.0,18.49,36.07,56.03,18.92,463.2702205681999,2.09,26.29,3.74,87.26,120.17,27.32714082493021,2.09,195.08,24880.16,51.12,109.47,4.0,64.68,67.25,1.49,157.71,1.9077206942001794,0.5755452823938185,19.03,2047.3431794055941,3245.59,0.13,100.0,35.86,13.87,0.0,0.0,34.48,0.0,0.0,3.7,3.59,7.54,A-
1993.0,7.91,0.82,76.07,79.88,70.11,91.43,78.09,11.0,19.3,36.74,60.63,18.94,113.94160963779723,0.53,25.36,3.1,89.15,121.72,28.271336459963095,0.53,190.38,24081.53,48.06,106.68,3.6,59.9,60.54,1.13,1182.48,4.746665814085645,2.545822716330349,21.88,2565.7813806778577,3255.78,0.12,100.0,37.74,12.51,0.0,0.0,36.34,0.0,0.0,3.73,4.25,6.04,A-
1994.0,7.94,0.38,76.42,80.45,71.23,91.56,78.56,11.0,19.44,39.58,63.72,18.35,613.6629210950778,2.4,26.19,2.39,89.49,124.39,30.20662707626252,2.4,203.54,25646.7,53.09,113.38,3.0,65.45,68.85,2.08,1303.98,1.9107499162855675,0.3708545104765051,23.85,1757.7698210292438,3234.49,0.12,100.0,36.6,14.31,0.0,0.0,35.35,0.0,0.0,3.83,3.54,7.63,A-
1995.0,7.95,0.15,76.67,82.01,74.47,92.63,78.92,11.0,19.59,47.22,68.32,24.6,803.6367093296576,2.67,26.77,0.56,89.85,125.99,25.098018082974704,2.67,241.04,30325.85,64.51,132.42,2.2,80.83,83.7,1.83,1265.09,-3.3623903733314364,-1.6811339199975635,23.37,1522.6347137564298,3373.6,0.11,100.0,38.61,15.26,0.0,0.0,36.7,0.0,0.0,3.86,4.35,6.47,A-
1996.0,7.96,0.14,76.87,83.0,76.1,93.37,79.53,11.0,19.57,46.42,68.26,25.94,707.4534869412018,2.4,26.34,2.23,89.34,127.43,23.68831583492647,2.35,237.25,29809.08,62.49,131.69,1.9,81.26,85.02,4.32,2653.29,-5.977350179124187,-2.8001061677087478,26.83,1230.5179455426041,3580.42,0.14,100.0,35.68,16.59,0.01,0.0,33.87,0.0,0.0,3.83,5.28,5.86,A-
1998.0,7.98,0.11,77.67,84.89,79.8,94.53,80.35,11.0,19.55,42.68,63.86,26.89,626.954616189294,3.58,26.11,0.43,70.96741778489195,95.0087246432513,16.927319069657642,3.58,218.26,27361.88,56.98,118.52,0.9,83.7,84.2,4.57,992.79,-4.812085991257845,-0.9043470086154173,25.21,914.7187155793217,3606.61,0.09,100.0,38.76,16.0,0.05,0.0,36.79,0.0,0.0,3.86,5.52,4.05,A-
1999.0,7.99,0.19,77.88,85.31,80.46,94.36,81.11,11.0,19.84,43.1,66.69,26.63,989.2571713600337,3.56,26.12,1.67,70.0905389657546,98.78099077390743,17.990349133087875,3.56,217.26,27174.3,56.72,116.48,0.6,85.48,84.49,2.97,2130.47,-4.540055950981696,1.1968744874401693,18.92,-130.92834638612112,3591.81,0.1,100.0,42.11,15.76,0.05,0.0,40.29,0.0,0.0,3.89,4.7,5.35,A-
2000.0,8.01,0.24,78.13,86.76,83.13,94.86,82.28,11.0,19.22,37.82,66.12,26.23,696.0762626972428,3.38,25.93,1.84,70.37346307676307,95.75805296079852,17.360533949688033,3.38,197.29,24564.46,51.02,106.01,2.3,85.31,82.68,8.5,3435.98,-2.985544904946437,2.7517882333885098,17.65,28.79435540833947,3570.5,0.16,100.0,43.14,15.32,0.07,0.0,41.42,0.0,0.0,3.9,4.69,5.21,A-
2001.0,8.04,0.38,78.58,86.75,83.29,95.12,81.84,11.0,18.98,37.45,66.73,27.97,659.4558564817708,1.27,25.16,1.82,67.26,109.14,19.83,1.27,197.51,24537.51,49.65,106.78,2.7,88.05,84.7,5.69,-4537.81,-5.030739947271286,3.474713359531279,15.6,317.7938285091295,3758.46,0.16,100.0,42.05,17.48,0.11,0.01,40.05,0.0,0.0,3.89,4.01,4.95,A-
2002.0,8.08,0.49,78.68,86.35,81.78,95.42,81.85,11.0,18.84,40.2,66.73,26.98,433.7224898203858,1.65,23.64,1.7,66.41,106.53,18.46,1.65,214.39,26401.75,50.45,114.24,1.8,96.7,88.83,0.14,2771.95,-0.7075659166912374,8.149257641975595,13.18,236.79428318740247,3773.65,0.16,100.0,41.72,17.46,0.14,0.01,39.83,0.0,0.0,3.97,4.85,4.43,A-
2003.0,8.12,0.49,78.63,86.9,82.47,95.88,82.34,11.0,18.98,49.67,65.85,26.65,726.4769548010518,0.94,24.41,1.34,69.73,104.7,17.24,0.94,262.27,32222.9,63.88,141.53,1.4,116.64,109.43,6.2,2430.71,-3.346048021552633,7.099700167162155,12.73,372.99924532418663,3973.62,0.16,100.0,35.21,21.18,0.37,0.02,32.88,0.0,0.0,3.99,4.78,4.38,A-
2004.0,8.17,0.62,79.18,87.5,82.98,95.7,83.82,11.0,18.89,56.84,65.19,26.31,438.87932828279736,2.74,24.06,2.51,70.51,104.67,17.24,2.74,301.46,36821.52,72.4,162.07,2.1,141.03,132.17,3.18,6926.12,-2.895352370065666,8.578871983522504,12.19,917.3723138876085,4007.57,0.13,100.0,39.68,20.57,0.93,0.02,36.39,0.0,0.0,3.89,5.83,3.63,A-
